Freq, Harmonic, V1, VAngle1, I1, IAngle1
1605, 26.75000, 154.17, -45.8037, 0.0190776, 35.0845
1606, 26.75833, 154.312, -45.8135, 0.0191012, 35.0776
1606, 26.76667, 154.454, -45.8234, 0.0191248, 35.0706
1607, 26.77500, 154.596, -45.8332, 0.0191484, 35.0637
1607, 26.78333, 154.738, -45.843, 0.0191721, 35.0567
1608, 26.79167, 154.881, -45.8529, 0.0191958, 35.0498
1608, 26.80000, 155.023, -45.8627, 0.0192195, 35.0429
1609, 26.80833, 155.166, -45.8725, 0.0192433, 35.036
1609, 26.81667, 155.309, -45.8823, 0.0192671, 35.0291
1610, 26.82500, 155.452, -45.892, 0.0192909, 35.0222
1610, 26.83333, 155.596, -45.9018, 0.0193147, 35.0153
1611, 26.84167, 155.739, -45.9116, 0.0193386, 35.0084
1611, 26.85000, 155.883, -45.9213, 0.0193625, 35.0015
1612, 26.85833, 156.026, -45.9311, 0.0193865, 34.9946
1612, 26.86667, 156.17, -45.9408, 0.0194104, 34.9878
1613, 26.87500, 156.315, -45.9506, 0.0194344, 34.9809
1613, 26.88333, 156.459, -45.9603, 0.0194585, 34.9741
1614, 26.89167, 156.603, -45.97, 0.0194826, 34.9672
1614, 26.90000, 156.748, -45.9797, 0.0195067, 34.9604
1615, 26.90833, 156.893, -45.9894, 0.0195308, 34.9536
1615, 26.91667, 157.038, -45.9991, 0.019555, 34.9468
1616, 26.92500, 157.183, -46.0087, 0.0195791, 34.9399
1616, 26.93333, 157.328, -46.0184, 0.0196034, 34.9331
1617, 26.94167, 157.473, -46.028, 0.0196276, 34.9264
1617, 26.95000, 157.619, -46.0377, 0.0196519, 34.9196
1618, 26.95833, 157.765, -46.0473, 0.0196763, 34.9128
1618, 26.96667, 157.911, -46.0569, 0.0197006, 34.906
1619, 26.97500, 158.057, -46.0665, 0.019725, 34.8993
1619, 26.98333, 158.203, -46.0761, 0.0197494, 34.8925
1620, 26.99167, 158.35, -46.0857, 0.0197739, 34.8858
1620, 27.00000, 158.496, -46.0953, 0.0197984, 34.8791
1621, 27.00833, 158.643, -46.1048, 0.0198229, 34.8723
1621, 27.01667, 158.79, -46.1144, 0.0198475, 34.8656
1622, 27.02500, 158.937, -46.1239, 0.0198721, 34.8589
1622, 27.03333, 159.084, -46.1335, 0.0198967, 34.8522
1623, 27.04167, 159.232, -46.143, 0.0199213, 34.8456
1623, 27.05000, 159.38, -46.1525, 0.019946, 34.8389
1624, 27.05833, 159.528, -46.162, 0.0199708, 34.8322
1624, 27.06667, 159.676, -46.1715, 0.0199955, 34.8256
1625, 27.07500, 159.824, -46.1809, 0.0200203, 34.8189
1625, 27.08333, 159.972, -46.1904, 0.0200451, 34.8123
1626, 27.09167, 160.121, -46.1999, 0.02007, 34.8057
1626, 27.10000, 160.27, -46.2093, 0.0200949, 34.7991
1627, 27.10833, 160.418, -46.2187, 0.0201198, 34.7925
1627, 27.11667, 160.568, -46.2281, 0.0201448, 34.7859
1628, 27.12500, 160.717, -46.2375, 0.0201698, 34.7793
1628, 27.13333, 160.866, -46.2469, 0.0201948, 34.7727
1629, 27.14167, 161.016, -46.2563, 0.0202199, 34.7661
1629, 27.15000, 161.166, -46.2657, 0.020245, 34.7596
1630, 27.15833, 161.316, -46.275, 0.0202701, 34.7531
1630, 27.16667, 161.466, -46.2843, 0.0202953, 34.7465
1631, 27.17500, 161.617, -46.2937, 0.0203205, 34.74
1631, 27.18333, 161.767, -46.303, 0.0203458, 34.7335
1632, 27.19167, 161.918, -46.3123, 0.020371, 34.727
1632, 27.20000, 162.069, -46.3216, 0.0203964, 34.7205
1633, 27.20833, 162.22, -46.3308, 0.0204217, 34.714
1633, 27.21667, 162.372, -46.3401, 0.0204471, 34.7076
1634, 27.22500, 162.523, -46.3494, 0.0204725, 34.7011
1634, 27.23333, 162.675, -46.3586, 0.020498, 34.6947
1635, 27.24167, 162.827, -46.3678, 0.0205235, 34.6883
1635, 27.25000, 162.979, -46.377, 0.020549, 34.6818
1636, 27.25833, 163.131, -46.3862, 0.0205746, 34.6754
1636, 27.26667, 163.284, -46.3954, 0.0206002, 34.669
1637, 27.27500, 163.437, -46.4046, 0.0206258, 34.6626
1637, 27.28333, 163.59, -46.4137, 0.0206515, 34.6563
1638, 27.29167, 163.743, -46.4229, 0.0206772, 34.6499
1638, 27.30000, 163.896, -46.432, 0.020703, 34.6436
1639, 27.30833, 164.05, -46.4411, 0.0207288, 34.6372
1639, 27.31667, 164.204, -46.4502, 0.0207546, 34.6309
1640, 27.32500, 164.357, -46.4593, 0.0207805, 34.6246
1640, 27.33333, 164.512, -46.4684, 0.0208064, 34.6183
1641, 27.34167, 164.666, -46.4774, 0.0208323, 34.612
1641, 27.35000, 164.821, -46.4865, 0.0208583, 34.6057
1642, 27.35833, 164.975, -46.4955, 0.0208843, 34.5995
1642, 27.36667, 165.13, -46.5045, 0.0209104, 34.5932
1643, 27.37500, 165.285, -46.5135, 0.0209365, 34.587
1643, 27.38333, 165.441, -46.5225, 0.0209626, 34.5807
1644, 27.39167, 165.596, -46.5315, 0.0209888, 34.5745
1644, 27.40000, 165.752, -46.5405, 0.021015, 34.5683
1645, 27.40833, 165.908, -46.5494, 0.0210412, 34.5621
1645, 27.41667, 166.064, -46.5583, 0.0210675, 34.556
1646, 27.42500, 166.221, -46.5673, 0.0210938, 34.5498
1646, 27.43333, 166.378, -46.5762, 0.0211202, 34.5436
1647, 27.44167, 166.534, -46.585, 0.0211466, 34.5375
1647, 27.45000, 166.692, -46.5939, 0.0211731, 34.5314
1648, 27.45833, 166.849, -46.6028, 0.0211996, 34.5253
1648, 27.46667, 167.006, -46.6116, 0.0212261, 34.5192
1649, 27.47500, 167.164, -46.6205, 0.0212527, 34.5131
1649, 27.48333, 167.322, -46.6293, 0.0212793, 34.507
1650, 27.49167, 167.48, -46.6381, 0.0213059, 34.5009
1650, 27.50000, 167.639, -46.6469, 0.0213326, 34.4949
1651, 27.50833, 167.797, -46.6556, 0.0213593, 34.4889
1651, 27.51667, 167.956, -46.6644, 0.0213861, 34.4828
1652, 27.52500, 168.115, -46.6731, 0.0214129, 34.4768
1652, 27.53333, 168.275, -46.6818, 0.0214398, 34.4708
1653, 27.54167, 168.434, -46.6906, 0.0214667, 34.4649
1653, 27.55000, 168.594, -46.6993, 0.0214936, 34.4589
1654, 27.55833, 168.754, -46.7079, 0.0215206, 34.4529
1654, 27.56667, 168.914, -46.7166, 0.0215476, 34.447
1655, 27.57500, 169.075, -46.7253, 0.0215746, 34.4411
1655, 27.58333, 169.235, -46.7339, 0.0216017, 34.4352
1656, 27.59167, 169.396, -46.7425, 0.0216289, 34.4292
1656, 27.60000, 169.557, -46.7511, 0.0216561, 34.4234
1657, 27.60833, 169.719, -46.7597, 0.0216833, 34.4175
1657, 27.61667, 169.88, -46.7683, 0.0217106, 34.4116
1658, 27.62500, 170.042, -46.7768, 0.0217379, 34.4058
1658, 27.63333, 170.204, -46.7854, 0.0217652, 34.3999
1659, 27.64167, 170.367, -46.7939, 0.0217927, 34.3941
1659, 27.65000, 170.529, -46.8024, 0.0218201, 34.3883
1660, 27.65833, 170.692, -46.8109, 0.0218476, 34.3825
1660, 27.66667, 170.855, -46.8194, 0.0218751, 34.3767
1661, 27.67500, 171.018, -46.8279, 0.0219027, 34.371
1661, 27.68333, 171.182, -46.8363, 0.0219303, 34.3652
1662, 27.69167, 171.346, -46.8448, 0.021958, 34.3595
1662, 27.70000, 171.51, -46.8532, 0.0219857, 34.3538
1663, 27.70833, 171.674, -46.8616, 0.0220134, 34.348
1663, 27.71667, 171.838, -46.87, 0.0220412, 34.3424
1664, 27.72500, 172.003, -46.8784, 0.0220691, 34.3367
1664, 27.73333, 172.168, -46.8867, 0.022097, 34.331
1665, 27.74167, 172.334, -46.8951, 0.0221249, 34.3253
1665, 27.75000, 172.499, -46.9034, 0.0221529, 34.3197
1666, 27.75833, 172.665, -46.9117, 0.0221809, 34.3141
1666, 27.76667, 172.831, -46.92, 0.022209, 34.3084
1667, 27.77500, 172.997, -46.9283, 0.0222371, 34.3028
1667, 27.78333, 173.164, -46.9366, 0.0222652, 34.2973
1668, 27.79167, 173.331, -46.9448, 0.0222935, 34.2917
1668, 27.80000, 173.498, -46.953, 0.0223217, 34.2861
1669, 27.80833, 173.665, -46.9613, 0.02235, 34.2806
1669, 27.81667, 173.833, -46.9695, 0.0223784, 34.275
1670, 27.82500, 174.001, -46.9777, 0.0224068, 34.2695
1670, 27.83333, 174.169, -46.9858, 0.0224352, 34.264
1671, 27.84167, 174.337, -46.994, 0.0224637, 34.2585
1671, 27.85000, 174.506, -47.0021, 0.0224922, 34.2531
1672, 27.85833, 174.675, -47.0103, 0.0225208, 34.2476
1672, 27.86667, 174.844, -47.0184, 0.0225495, 34.2421
1673, 27.87500, 175.013, -47.0265, 0.0225781, 34.2367
1673, 27.88333, 175.183, -47.0346, 0.0226069, 34.2313
1674, 27.89167, 175.353, -47.0426, 0.0226356, 34.2259
1674, 27.90000, 175.523, -47.0507, 0.0226645, 34.2205
1675, 27.90833, 175.694, -47.0587, 0.0226933, 34.2151
1675, 27.91667, 175.865, -47.0667, 0.0227223, 34.2097
1676, 27.92500, 176.036, -47.0747, 0.0227512, 34.2044
1676, 27.93333, 176.207, -47.0827, 0.0227803, 34.199
1677, 27.94167, 176.379, -47.0907, 0.0228093, 34.1937
1677, 27.95000, 176.551, -47.0987, 0.0228385, 34.1884
1678, 27.95833, 176.723, -47.1066, 0.0228676, 34.1831
1678, 27.96667, 176.896, -47.1146, 0.0228969, 34.1778
1679, 27.97500, 177.069, -47.1225, 0.0229261, 34.1725
1679, 27.98333, 177.242, -47.1304, 0.0229555, 34.1673
1680, 27.99167, 177.415, -47.1383, 0.0229848, 34.162
1680, 28.00000, 177.589, -47.1461, 0.0230143, 34.1568
1681, 28.00833, 177.763, -47.154, 0.0230437, 34.1516
1681, 28.01667, 177.937, -47.1618, 0.0230733, 34.1463
1682, 28.02500, 178.112, -47.1697, 0.0231029, 34.1411
1682, 28.03333, 178.287, -47.1775, 0.0231325, 34.136
1683, 28.04167, 178.462, -47.1853, 0.0231622, 34.1308
1683, 28.05000, 178.637, -47.193, 0.0231919, 34.1256
1684, 28.05833, 178.813, -47.2008, 0.0232217, 34.1205
1684, 28.06667, 178.989, -47.2086, 0.0232516, 34.1154
1685, 28.07500, 179.165, -47.2163, 0.0232815, 34.1103
1685, 28.08333, 179.342, -47.224, 0.0233114, 34.1051
1686, 28.09167, 179.519, -47.2317, 0.0233414, 34.1001
1686, 28.10000, 179.696, -47.2394, 0.0233715, 34.095
1687, 28.10833, 179.874, -47.2471, 0.0234016, 34.0899
1687, 28.11667, 180.052, -47.2548, 0.0234317, 34.0849
1688, 28.12500, 180.23, -47.2624, 0.023462, 34.0798
1688, 28.13333, 180.409, -47.2701, 0.0234922, 34.0748
1689, 28.14167, 180.587, -47.2777, 0.0235226, 34.0698
1689, 28.15000, 180.767, -47.2853, 0.0235529, 34.0648
1690, 28.15833, 180.946, -47.2929, 0.0235834, 34.0598
1690, 28.16667, 181.126, -47.3005, 0.0236139, 34.0548
1691, 28.17500, 181.306, -47.3081, 0.0236444, 34.0498
1691, 28.18333, 181.486, -47.3156, 0.023675, 34.0449
1692, 28.19167, 181.667, -47.3232, 0.0237057, 34.0399
1692, 28.20000, 181.848, -47.3307, 0.0237364, 34.035
1693, 28.20833, 182.029, -47.3382, 0.0237672, 34.0301
1693, 28.21667, 182.211, -47.3457, 0.023798, 34.0252
1694, 28.22500, 182.393, -47.3532, 0.0238289, 34.0203
1694, 28.23333, 182.576, -47.3607, 0.0238598, 34.0154
1695, 28.24167, 182.758, -47.3681, 0.0238908, 34.0105
1695, 28.25000, 182.941, -47.3756, 0.0239219, 34.0057
1696, 28.25833, 183.125, -47.383, 0.023953, 34.0008
1696, 28.26667, 183.308, -47.3904, 0.0239842, 33.996
1697, 28.27500, 183.492, -47.3978, 0.0240154, 33.9912
1697, 28.28333, 183.677, -47.4052, 0.0240467, 33.9863
1698, 28.29167, 183.861, -47.4126, 0.0240781, 33.9815
1698, 28.30000, 184.046, -47.42, 0.0241095, 33.9767
1699, 28.30833, 184.232, -47.4273, 0.0241409, 33.972
1699, 28.31667, 184.418, -47.4347, 0.0241725, 33.9672
1700, 28.32500, 184.604, -47.442, 0.024204, 33.9624
1700, 28.33333, 184.79, -47.4493, 0.0242357, 33.9577
1701, 28.34167, 184.977, -47.4566, 0.0242674, 33.9529
1701, 28.35000, 185.164, -47.4639, 0.0242992, 33.9482
1702, 28.35833, 185.351, -47.4712, 0.024331, 33.9435
1702, 28.36667, 185.539, -47.4785, 0.0243629, 33.9388
1703, 28.37500, 185.727, -47.4858, 0.0243948, 33.9341
1703, 28.38333, 185.916, -47.493, 0.0244268, 33.9294
1704, 28.39167, 186.105, -47.5003, 0.0244589, 33.9247
1704, 28.40000, 186.294, -47.5075, 0.0244911, 33.9201
1705, 28.40833, 186.484, -47.5147, 0.0245232, 33.9154
1705, 28.41667, 186.674, -47.5219, 0.0245555, 33.9107
1706, 28.42500, 186.864, -47.5291, 0.0245878, 33.9061
1706, 28.43333, 187.054, -47.5363, 0.0246202, 33.9015
1707, 28.44167, 187.246, -47.5434, 0.0246527, 33.8969
1707, 28.45000, 187.437, -47.5506, 0.0246852, 33.8922
1708, 28.45833, 187.629, -47.5578, 0.0247177, 33.8876
1708, 28.46667, 187.821, -47.5649, 0.0247504, 33.883
1709, 28.47500, 188.013, -47.572, 0.0247831, 33.8785
1709, 28.48333, 188.206, -47.5792, 0.0248158, 33.8739
1710, 28.49167, 188.4, -47.5863, 0.0248487, 33.8693
1710, 28.50000, 188.593, -47.5934, 0.0248816, 33.8648
1711, 28.50833, 188.787, -47.6004, 0.0249145, 33.8602
1711, 28.51667, 188.982, -47.6075, 0.0249476, 33.8557
1712, 28.52500, 189.176, -47.6146, 0.0249806, 33.8511
1712, 28.53333, 189.372, -47.6217, 0.0250138, 33.8466
1713, 28.54167, 189.567, -47.6287, 0.025047, 33.8421
1713, 28.55000, 189.763, -47.6357, 0.0250803, 33.8376
1714, 28.55833, 189.959, -47.6428, 0.0251137, 33.8331
1714, 28.56667, 190.156, -47.6498, 0.0251471, 33.8286
1715, 28.57500, 190.353, -47.6568, 0.0251806, 33.8241
1715, 28.58333, 190.551, -47.6638, 0.0252141, 33.8196
1716, 28.59167, 190.749, -47.6708, 0.0252478, 33.8151
1716, 28.60000, 190.947, -47.6778, 0.0252814, 33.8107
1717, 28.60833, 191.146, -47.6848, 0.0253152, 33.8062
1717, 28.61667, 191.345, -47.6918, 0.025349, 33.8018
1718, 28.62500, 191.544, -47.6987, 0.0253829, 33.7973
1718, 28.63333, 191.744, -47.7057, 0.0254169, 33.7929
1719, 28.64167, 191.944, -47.7126, 0.0254509, 33.7884
1719, 28.65000, 192.145, -47.7196, 0.025485, 33.784
1720, 28.65833, 192.346, -47.7265, 0.0255192, 33.7796
1720, 28.66667, 192.548, -47.7334, 0.0255535, 33.7752
1721, 28.67500, 192.75, -47.7404, 0.0255878, 33.7708
1721, 28.68333, 192.952, -47.7473, 0.0256221, 33.7664
1722, 28.69167, 193.155, -47.7542, 0.0256566, 33.762
1722, 28.70000, 193.358, -47.7611, 0.0256911, 33.7576
1723, 28.70833, 193.561, -47.768, 0.0257257, 33.7532
1723, 28.71667, 193.765, -47.7748, 0.0257604, 33.7488
1724, 28.72500, 193.97, -47.7817, 0.0257951, 33.7444
1724, 28.73333, 194.175, -47.7886, 0.02583, 33.74
1725, 28.74167, 194.38, -47.7955, 0.0258648, 33.7356
1725, 28.75000, 194.586, -47.8023, 0.0258998, 33.7313
1726, 28.75833, 194.792, -47.8092, 0.0259348, 33.7269
1726, 28.76667, 194.998, -47.816, 0.0259699, 33.7226
1727, 28.77500, 195.205, -47.8229, 0.0260051, 33.7182
1727, 28.78333, 195.413, -47.8297, 0.0260404, 33.7138
1728, 28.79167, 195.621, -47.8366, 0.0260757, 33.7095
1728, 28.80000, 195.829, -47.8434, 0.0261111, 33.7051
1729, 28.80833, 196.038, -47.8502, 0.0261466, 33.7008
1729, 28.81667, 196.247, -47.8571, 0.0261821, 33.6965
1730, 28.82500, 196.456, -47.8639, 0.0262177, 33.6921
1730, 28.83333, 196.666, -47.8707, 0.0262534, 33.6878
1731, 28.84167, 196.877, -47.8775, 0.0262892, 33.6835
1731, 28.85000, 197.088, -47.8843, 0.0263251, 33.6791
1732, 28.85833, 197.299, -47.8911, 0.026361, 33.6748
1732, 28.86667, 197.511, -47.8979, 0.026397, 33.6705
1733, 28.87500, 197.723, -47.9047, 0.0264331, 33.6661
1733, 28.88333, 197.936, -47.9115, 0.0264692, 33.6618
1734, 28.89167, 198.149, -47.9183, 0.0265055, 33.6575
1734, 28.90000, 198.363, -47.9251, 0.0265418, 33.6532
1735, 28.90833, 198.577, -47.9319, 0.0265782, 33.6488
1735, 28.91667, 198.792, -47.9387, 0.0266147, 33.6445
1736, 28.92500, 199.007, -47.9455, 0.0266512, 33.6402
1736, 28.93333, 199.222, -47.9522, 0.0266878, 33.6359
1737, 28.94167, 199.438, -47.959, 0.0267245, 33.6316
1737, 28.95000, 199.655, -47.9658, 0.0267613, 33.6272
1738, 28.95833, 199.871, -47.9726, 0.0267982, 33.6229
1738, 28.96667, 200.089, -47.9794, 0.0268351, 33.6186
1739, 28.97500, 200.307, -47.9861, 0.0268722, 33.6143
1739, 28.98333, 200.525, -47.9929, 0.0269093, 33.6099
1740, 28.99167, 200.744, -47.9997, 0.0269465, 33.6056
1740, 29.00000, 200.963, -48.0065, 0.0269837, 33.6013
1741, 29.00833, 201.183, -48.0132, 0.0270211, 33.597
1741, 29.01667, 201.403, -48.02, 0.0270585, 33.5926
1742, 29.02500, 201.624, -48.0268, 0.027096, 33.5883
1742, 29.03333, 201.845, -48.0336, 0.0271336, 33.584
1743, 29.04167, 202.067, -48.0403, 0.0271713, 33.5796
1743, 29.05000, 202.289, -48.0471, 0.0272091, 33.5753
1744, 29.05833, 202.512, -48.0539, 0.0272469, 33.5709
1744, 29.06667, 202.735, -48.0607, 0.0272849, 33.5666
1745, 29.07500, 202.958, -48.0675, 0.0273229, 33.5623
1745, 29.08333, 203.183, -48.0743, 0.027361, 33.5579
1746, 29.09167, 203.407, -48.0811, 0.0273992, 33.5535
1746, 29.10000, 203.632, -48.0878, 0.0274375, 33.5492
1747, 29.10833, 203.858, -48.0946, 0.0274758, 33.5448
1747, 29.11667, 204.084, -48.1014, 0.0275142, 33.5405
1748, 29.12500, 204.311, -48.1082, 0.0275528, 33.5361
1748, 29.13333, 204.538, -48.115, 0.0275914, 33.5317
1749, 29.14167, 204.766, -48.1218, 0.0276301, 33.5273
1749, 29.15000, 204.994, -48.1286, 0.0276689, 33.5229
1750, 29.15833, 205.223, -48.1355, 0.0277077, 33.5186
1750, 29.16667, 205.452, -48.1423, 0.0277467, 33.5142
1751, 29.17500, 205.682, -48.1491, 0.0277858, 33.5097
1751, 29.18333, 205.912, -48.1559, 0.0278249, 33.5053
1752, 29.19167, 206.143, -48.1628, 0.0278641, 33.5009
1752, 29.20000, 206.374, -48.1696, 0.0279034, 33.4965
1753, 29.20833, 206.606, -48.1764, 0.0279428, 33.4921
1753, 29.21667, 206.838, -48.1833, 0.0279823, 33.4876
1754, 29.22500, 207.071, -48.1901, 0.0280219, 33.4832
1754, 29.23333, 207.305, -48.197, 0.0280616, 33.4787
1755, 29.24167, 207.539, -48.2039, 0.0281014, 33.4743
1755, 29.25000, 207.773, -48.2107, 0.0281412, 33.4698
1756, 29.25833, 208.008, -48.2176, 0.0281812, 33.4653
1756, 29.26667, 208.244, -48.2245, 0.0282212, 33.4609
1757, 29.27500, 208.48, -48.2314, 0.0282613, 33.4564
1757, 29.28333, 208.717, -48.2383, 0.0283015, 33.4519
1758, 29.29167, 208.954, -48.2452, 0.0283419, 33.4474
1758, 29.30000, 209.192, -48.2521, 0.0283823, 33.4428
1759, 29.30833, 209.43, -48.259, 0.0284228, 33.4383
1759, 29.31667, 209.669, -48.266, 0.0284634, 33.4338
1760, 29.32500, 209.908, -48.2729, 0.028504, 33.4292
1760, 29.33333, 210.148, -48.2799, 0.0285448, 33.4247
1761, 29.34167, 210.389, -48.2868, 0.0285857, 33.4201
1761, 29.35000, 210.63, -48.2938, 0.0286267, 33.4155
1762, 29.35833, 210.871, -48.3008, 0.0286677, 33.4109
1762, 29.36667, 211.113, -48.3077, 0.0287089, 33.4063
1763, 29.37500, 211.356, -48.3147, 0.0287501, 33.4017
1763, 29.38333, 211.6, -48.3217, 0.0287915, 33.3971
1764, 29.39167, 211.843, -48.3288, 0.0288329, 33.3925
1764, 29.40000, 212.088, -48.3358, 0.0288745, 33.3878
1765, 29.40833, 212.333, -48.3428, 0.0289161, 33.3832
1765, 29.41667, 212.579, -48.3499, 0.0289578, 33.3785
1766, 29.42500, 212.825, -48.3569, 0.0289997, 33.3738
1766, 29.43333, 213.071, -48.364, 0.0290416, 33.3691
1767, 29.44167, 213.319, -48.3711, 0.0290836, 33.3644
1767, 29.45000, 213.567, -48.3782, 0.0291258, 33.3597
1768, 29.45833, 213.815, -48.3853, 0.029168, 33.3549
1768, 29.46667, 214.064, -48.3924, 0.0292103, 33.3502
1769, 29.47500, 214.314, -48.3996, 0.0292528, 33.3454
1769, 29.48333, 214.564, -48.4067, 0.0292953, 33.3406
1770, 29.49167, 214.815, -48.4139, 0.0293379, 33.3358
1770, 29.50000, 215.067, -48.421, 0.0293806, 33.331
1771, 29.50833, 215.319, -48.4282, 0.0294235, 33.3262
1771, 29.51667, 215.571, -48.4354, 0.0294664, 33.3214
1772, 29.52500, 215.825, -48.4427, 0.0295094, 33.3165
1772, 29.53333, 216.078, -48.4499, 0.0295526, 33.3116
1773, 29.54167, 216.333, -48.4571, 0.0295958, 33.3067
1773, 29.55000, 216.588, -48.4644, 0.0296391, 33.3018
1774, 29.55833, 216.844, -48.4717, 0.0296826, 33.2969
1774, 29.56667, 217.1, -48.479, 0.0297261, 33.292
1775, 29.57500, 217.357, -48.4863, 0.0297698, 33.287
1775, 29.58333, 217.614, -48.4936, 0.0298135, 33.282
1776, 29.59167, 217.872, -48.501, 0.0298574, 33.277
1776, 29.60000, 218.131, -48.5083, 0.0299014, 33.272
1777, 29.60833, 218.391, -48.5157, 0.0299454, 33.267
1777, 29.61667, 218.651, -48.5231, 0.0299896, 33.2619
1778, 29.62500, 218.911, -48.5305, 0.0300339, 33.2569
1778, 29.63333, 219.172, -48.5379, 0.0300783, 33.2518
1779, 29.64167, 219.434, -48.5454, 0.0301228, 33.2467
1779, 29.65000, 219.697, -48.5529, 0.0301674, 33.2415
1780, 29.65833, 219.96, -48.5603, 0.0302121, 33.2364
1780, 29.66667, 220.224, -48.5678, 0.0302569, 33.2312
1781, 29.67500, 220.488, -48.5754, 0.0303018, 33.226
1781, 29.68333, 220.753, -48.5829, 0.0303469, 33.2208
1782, 29.69167, 221.019, -48.5905, 0.030392, 33.2156
1782, 29.70000, 221.285, -48.5981, 0.0304373, 33.2103
1783, 29.70833, 221.552, -48.6057, 0.0304826, 33.205
1783, 29.71667, 221.82, -48.6133, 0.0305281, 33.1997
1784, 29.72500, 222.088, -48.6209, 0.0305737, 33.1944
1784, 29.73333, 222.357, -48.6286, 0.0306194, 33.1891
1785, 29.74167, 222.627, -48.6363, 0.0306652, 33.1837
1785, 29.75000, 222.897, -48.644, 0.0307111, 33.1783
1786, 29.75833, 223.168, -48.6517, 0.0307571, 33.1729
1786, 29.76667, 223.439, -48.6595, 0.0308033, 33.1675
1787, 29.77500, 223.712, -48.6673, 0.0308495, 33.162
1787, 29.78333, 223.984, -48.6751, 0.0308959, 33.1566
1788, 29.79167, 224.258, -48.6829, 0.0309424, 33.151
1788, 29.80000, 224.532, -48.6907, 0.030989, 33.1455
1789, 29.80833, 224.807, -48.6986, 0.0310357, 33.14
1789, 29.81667, 225.083, -48.7065, 0.0310825, 33.1344
1790, 29.82500, 225.359, -48.7144, 0.0311294, 33.1288
1790, 29.83333, 225.636, -48.7223, 0.0311765, 33.1231
1791, 29.84167, 225.914, -48.7303, 0.0312237, 33.1175
1791, 29.85000, 226.192, -48.7383, 0.031271, 33.1118
1792, 29.85833, 226.471, -48.7463, 0.0313184, 33.1061
1792, 29.86667, 226.751, -48.7544, 0.0313659, 33.1003
1793, 29.87500, 227.031, -48.7624, 0.0314135, 33.0946
1793, 29.88333, 227.312, -48.7705, 0.0314613, 33.0888
1794, 29.89167, 227.594, -48.7786, 0.0315091, 33.083
1794, 29.90000, 227.876, -48.7868, 0.0315571, 33.0771
1795, 29.90833, 228.159, -48.795, 0.0316052, 33.0712
1795, 29.91667, 228.443, -48.8032, 0.0316535, 33.0653
1796, 29.92500, 228.728, -48.8114, 0.0317018, 33.0594
1796, 29.93333, 229.013, -48.8196, 0.0317503, 33.0534
1797, 29.94167, 229.299, -48.8279, 0.0317989, 33.0474
1797, 29.95000, 229.586, -48.8362, 0.0318476, 33.0414
1798, 29.95833, 229.873, -48.8446, 0.0318964, 33.0354
1798, 29.96667, 230.161, -48.853, 0.0319454, 33.0293
1799, 29.97500, 230.45, -48.8614, 0.0319944, 33.0232
1799, 29.98333, 230.739, -48.8698, 0.0320436, 33.017
1800, 29.99167, 231.03, -48.8782, 0.0320929, 33.0109
1800, 30.00000, 231.321, -48.8867, 0.0321424, 33.0046
1801, 30.00833, 231.612, -48.8952, 0.032192, 32.9984
1801, 30.01667, 231.905, -48.9038, 0.0322416, 32.9921
1802, 30.02500, 232.198, -48.9124, 0.0322915, 32.9858
1802, 30.03333, 232.492, -48.921, 0.0323414, 32.9795
1803, 30.04167, 232.787, -48.9296, 0.0323915, 32.9731
1803, 30.05000, 233.082, -48.9383, 0.0324417, 32.9667
1804, 30.05833, 233.378, -48.947, 0.032492, 32.9603
1804, 30.06667, 233.675, -48.9558, 0.0325424, 32.9538
1805, 30.07500, 233.973, -48.9645, 0.032593, 32.9473
1805, 30.08333, 234.271, -48.9733, 0.0326437, 32.9408
1806, 30.09167, 234.57, -48.9822, 0.0326945, 32.9342
1806, 30.10000, 234.87, -48.991, 0.0327455, 32.9276
1807, 30.10833, 235.17, -48.9999, 0.0327965, 32.921
1807, 30.11667, 235.472, -49.0089, 0.0328478, 32.9143
1808, 30.12500, 235.774, -49.0179, 0.0328991, 32.9076
1808, 30.13333, 236.077, -49.0269, 0.0329506, 32.9008
1809, 30.14167, 236.38, -49.0359, 0.0330022, 32.8941
1809, 30.15000, 236.685, -49.045, 0.0330539, 32.8872
1810, 30.15833, 236.99, -49.0541, 0.0331058, 32.8804
1810, 30.16667, 237.296, -49.0632, 0.0331578, 32.8735
1811, 30.17500, 237.603, -49.0724, 0.0332099, 32.8666
1811, 30.18333, 237.91, -49.0817, 0.0332621, 32.8596
1812, 30.19167, 238.219, -49.0909, 0.0333145, 32.8526
1812, 30.20000, 238.528, -49.1002, 0.0333671, 32.8455
1813, 30.20833, 238.837, -49.1095, 0.0334197, 32.8385
1813, 30.21667, 239.148, -49.1189, 0.0334725, 32.8313
1814, 30.22500, 239.46, -49.1283, 0.0335254, 32.8242
1814, 30.23333, 239.772, -49.1378, 0.0335785, 32.817
1815, 30.24167, 240.085, -49.1473, 0.0336317, 32.8097
1815, 30.25000, 240.399, -49.1568, 0.033685, 32.8025
1816, 30.25833, 240.713, -49.1663, 0.0337385, 32.7951
1816, 30.26667, 241.029, -49.1759, 0.0337921, 32.7878
1817, 30.27500, 241.345, -49.1856, 0.0338459, 32.7804
1817, 30.28333, 241.662, -49.1953, 0.0338997, 32.7729
1818, 30.29167, 241.98, -49.205, 0.0339538, 32.7654
1818, 30.30000, 242.298, -49.2147, 0.0340079, 32.7579
