Freq, Harmonic, V1, VAngle1, V2, VAngle2, V3, VAngle3, I1, IAngle1, I2, IAngle2, I3, IAngle3
3791, 63.18333, 26.5712, -136.981, 73.995, -153.679, 58.3154, 16.6227, 0.044291, -150.342, 0.645751, 93.69, 0.464837, -69.6904
3792, 63.19167, 26.6281, -137.052, 74.0218, -153.69, 58.275, 16.5852, 0.0443506, -150.408, 0.646827, 93.6334, 0.465465, -69.7154
3792, 63.20000, 26.6852, -137.123, 74.0487, -153.702, 58.2344, 16.5476, 0.0444104, -150.475, 0.647905, 93.5766, 0.466095, -69.7405
3793, 63.20833, 26.7425, -137.194, 74.0757, -153.713, 58.1938, 16.51, 0.0444704, -150.542, 0.648986, 93.5197, 0.466727, -69.7657
3793, 63.21667, 26.7999, -137.266, 74.1029, -153.725, 58.153, 16.4721, 0.0445306, -150.608, 0.650071, 93.4626, 0.467361, -69.791
3794, 63.22500, 26.8575, -137.337, 74.1301, -153.736, 58.1122, 16.4342, 0.0445911, -150.675, 0.651159, 93.4053, 0.467997, -69.8164
3794, 63.23333, 26.9153, -137.409, 74.1575, -153.748, 58.0712, 16.3961, 0.0446518, -150.742, 0.65225, 93.3478, 0.468634, -69.842
3795, 63.24167, 26.9733, -137.481, 74.185, -153.76, 58.0302, 16.3579, 0.0447126, -150.81, 0.653344, 93.2901, 0.469274, -69.8676
3795, 63.25000, 27.0315, -137.553, 74.2126, -153.771, 57.989, 16.3196, 0.0447738, -150.877, 0.654441, 93.2323, 0.469916, -69.8934
3796, 63.25833, 27.0899, -137.625, 74.2403, -153.783, 57.9478, 16.2811, 0.0448351, -150.944, 0.655541, 93.1743, 0.47056, -69.9193
3796, 63.26667, 27.1484, -137.697, 74.2682, -153.795, 57.9064, 16.2426, 0.0448967, -151.012, 0.656645, 93.1161, 0.471206, -69.9453
3797, 63.27500, 27.2071, -137.77, 74.2961, -153.807, 57.8649, 16.2038, 0.0449585, -151.08, 0.657752, 93.0577, 0.471854, -69.9714
3797, 63.28333, 27.266, -137.843, 74.3242, -153.819, 57.8233, 16.165, 0.0450205, -151.148, 0.658862, 92.9991, 0.472504, -69.9977
3798, 63.29167, 27.3252, -137.915, 74.3524, -153.831, 57.7816, 16.126, 0.0450828, -151.216, 0.659975, 92.9404, 0.473157, -70.024
3798, 63.30000, 27.3844, -137.988, 74.3807, -153.843, 57.7398, 16.087, 0.0451453, -151.284, 0.661092, 92.8814, 0.473811, -70.0505
3799, 63.30833, 27.4439, -138.061, 74.4092, -153.855, 57.6979, 16.0477, 0.045208, -151.352, 0.662212, 92.8223, 0.474467, -70.0771
3799, 63.31667, 27.5036, -138.135, 74.4377, -153.867, 57.6559, 16.0084, 0.045271, -151.42, 0.663335, 92.763, 0.475126, -70.1038
3800, 63.32500, 27.5634, -138.208, 74.4664, -153.88, 57.6137, 15.9689, 0.0453342, -151.489, 0.664461, 92.7035, 0.475787, -70.1307
3800, 63.33333, 27.6235, -138.282, 74.4952, -153.892, 57.5715, 15.9293, 0.0453976, -151.558, 0.665591, 92.6438, 0.476449, -70.1576
3801, 63.34167, 27.6837, -138.356, 74.5241, -153.904, 57.5291, 15.8895, 0.0454613, -151.626, 0.666724, 92.5839, 0.477114, -70.1847
3801, 63.35000, 27.7442, -138.429, 74.5531, -153.917, 57.4867, 15.8496, 0.0455253, -151.695, 0.667861, 92.5238, 0.477781, -70.2119
3802, 63.35833, 27.8048, -138.504, 74.5823, -153.929, 57.4441, 15.8096, 0.0455894, -151.765, 0.669, 92.4635, 0.478451, -70.2393
3802, 63.36667, 27.8656, -138.578, 74.6115, -153.942, 57.4014, 15.7695, 0.0456539, -151.834, 0.670144, 92.4031, 0.479122, -70.2667
3803, 63.37500, 27.9266, -138.652, 74.6409, -153.955, 57.3586, 15.7292, 0.0457185, -151.903, 0.67129, 92.3424, 0.479796, -70.2943
3803, 63.38333, 27.9878, -138.727, 74.6705, -153.967, 57.3156, 15.6888, 0.0457834, -151.973, 0.67244, 92.2816, 0.480471, -70.322
3804, 63.39167, 28.0492, -138.801, 74.7001, -153.98, 57.2726, 15.6482, 0.0458486, -152.043, 0.673593, 92.2205, 0.481149, -70.3498
3804, 63.40000, 28.1108, -138.876, 74.7299, -153.993, 57.2294, 15.6075, 0.045914, -152.113, 0.67475, 92.1593, 0.481829, -70.3778
3805, 63.40833, 28.1726, -138.951, 74.7598, -154.006, 57.1861, 15.5667, 0.0459797, -152.183, 0.67591, 92.0978, 0.482512, -70.4059
3805, 63.41667, 28.2346, -139.027, 74.7898, -154.019, 57.1427, 15.5257, 0.0460456, -152.253, 0.677073, 92.0362, 0.483196, -70.4341
3806, 63.42500, 28.2969, -139.102, 74.82, -154.032, 57.0992, 15.4846, 0.0461117, -152.323, 0.67824, 91.9744, 0.483883, -70.4625
3806, 63.43333, 28.3593, -139.178, 74.8502, -154.045, 57.0555, 15.4434, 0.0461782, -152.394, 0.67941, 91.9123, 0.484572, -70.491
3807, 63.44167, 28.4219, -139.253, 74.8806, -154.058, 57.0117, 15.402, 0.0462449, -152.464, 0.680584, 91.8501, 0.485264, -70.5196
3807, 63.45000, 28.4847, -139.329, 74.9112, -154.071, 56.9679, 15.3605, 0.0463118, -152.535, 0.681761, 91.7877, 0.485957, -70.5483
3808, 63.45833, 28.5477, -139.405, 74.9418, -154.085, 56.9238, 15.3188, 0.046379, -152.606, 0.682942, 91.725, 0.486653, -70.5772
3808, 63.46667, 28.6109, -139.481, 74.9726, -154.098, 56.8797, 15.277, 0.0464465, -152.677, 0.684126, 91.6622, 0.487351, -70.6062
3809, 63.47500, 28.6743, -139.558, 75.0035, -154.111, 56.8354, 15.235, 0.0465142, -152.749, 0.685314, 91.5992, 0.488052, -70.6354
3809, 63.48333, 28.738, -139.634, 75.0346, -154.125, 56.791, 15.193, 0.0465822, -152.82, 0.686505, 91.5359, 0.488754, -70.6647
3810, 63.49167, 28.8018, -139.711, 75.0657, -154.138, 56.7465, 15.1507, 0.0466504, -152.892, 0.6877, 91.4725, 0.489459, -70.6941
3810, 63.50000, 28.8658, -139.788, 75.097, -154.152, 56.7019, 15.1083, 0.046719, -152.964, 0.688898, 91.4088, 0.490166, -70.7236
3811, 63.50833, 28.9301, -139.865, 75.1285, -154.166, 56.6571, 15.0658, 0.0467878, -153.036, 0.6901, 91.3449, 0.490876, -70.7533
3811, 63.51667, 28.9946, -139.943, 75.16, -154.179, 56.6122, 15.0232, 0.0468568, -153.108, 0.691306, 91.2809, 0.491588, -70.7832
3812, 63.52500, 29.0592, -140.02, 75.1917, -154.193, 56.5671, 14.9804, 0.0469262, -153.18, 0.692514, 91.2166, 0.492302, -70.8132
3812, 63.53333, 29.1241, -140.098, 75.2236, -154.207, 56.522, 14.9374, 0.0469958, -153.253, 0.693727, 91.1521, 0.493019, -70.8433
3813, 63.54167, 29.1892, -140.175, 75.2555, -154.221, 56.4767, 14.8943, 0.0470657, -153.325, 0.694943, 91.0874, 0.493738, -70.8735
3813, 63.55000, 29.2546, -140.253, 75.2876, -154.235, 56.4312, 14.851, 0.0471359, -153.398, 0.696163, 91.0225, 0.49446, -70.9039
3814, 63.55833, 29.3201, -140.332, 75.3199, -154.249, 56.3857, 14.8076, 0.0472063, -153.471, 0.697386, 90.9573, 0.495183, -70.9345
3814, 63.56667, 29.3858, -140.41, 75.3522, -154.264, 56.34, 14.7641, 0.047277, -153.545, 0.698613, 90.892, 0.49591, -70.9652
3815, 63.57500, 29.4518, -140.489, 75.3847, -154.278, 56.2941, 14.7204, 0.0473481, -153.618, 0.699844, 90.8264, 0.496638, -70.996
3815, 63.58333, 29.518, -140.567, 75.4174, -154.292, 56.2482, 14.6766, 0.0474193, -153.692, 0.701078, 90.7607, 0.497369, -71.027
3816, 63.59167, 29.5844, -140.646, 75.4501, -154.307, 56.202, 14.6326, 0.0474909, -153.765, 0.702317, 90.6947, 0.498103, -71.0581
3816, 63.60000, 29.651, -140.725, 75.4831, -154.321, 56.1558, 14.5884, 0.0475628, -153.839, 0.703558, 90.6285, 0.498839, -71.0894
3817, 63.60833, 29.7178, -140.805, 75.5161, -154.336, 56.1094, 14.5441, 0.047635, -153.914, 0.704804, 90.562, 0.499577, -71.1208
3817, 63.61667, 29.7849, -140.884, 75.5493, -154.351, 56.0629, 14.4997, 0.0477074, -153.988, 0.706053, 90.4954, 0.500318, -71.1523
3818, 63.62500, 29.8522, -140.964, 75.5826, -154.365, 56.0162, 14.4551, 0.0477801, -154.063, 0.707306, 90.4285, 0.501061, -71.1841
3818, 63.63333, 29.9197, -141.044, 75.6161, -154.38, 55.9694, 14.4103, 0.0478532, -154.137, 0.708562, 90.3614, 0.501807, -71.2159
3819, 63.64167, 29.9874, -141.124, 75.6497, -154.395, 55.9224, 14.3654, 0.0479265, -154.212, 0.709823, 90.2941, 0.502555, -71.2479
3819, 63.65000, 30.0554, -141.204, 75.6834, -154.41, 55.8753, 14.3203, 0.0480001, -154.287, 0.711087, 90.2266, 0.503306, -71.2801
3820, 63.65833, 30.1235, -141.285, 75.7173, -154.425, 55.8281, 14.2751, 0.048074, -154.363, 0.712355, 90.1588, 0.504059, -71.3124
3820, 63.66667, 30.192, -141.365, 75.7514, -154.44, 55.7807, 14.2297, 0.0481483, -154.438, 0.713626, 90.0908, 0.504815, -71.3449
3821, 63.67500, 30.2606, -141.446, 75.7855, -154.455, 55.7332, 14.1842, 0.0482228, -154.514, 0.714902, 90.0226, 0.505573, -71.3775
3821, 63.68333, 30.3295, -141.527, 75.8198, -154.471, 55.6855, 14.1385, 0.0482976, -154.59, 0.716181, 89.9542, 0.506334, -71.4103
3822, 63.69167, 30.3986, -141.608, 75.8543, -154.486, 55.6376, 14.0926, 0.0483728, -154.666, 0.717464, 89.8855, 0.507097, -71.4433
3822, 63.70000, 30.4679, -141.69, 75.8889, -154.502, 55.5897, 14.0466, 0.0484482, -154.743, 0.718751, 89.8166, 0.507863, -71.4764
3823, 63.70833, 30.5374, -141.771, 75.9237, -154.517, 55.5415, 14.0005, 0.048524, -154.819, 0.720042, 89.7475, 0.508632, -71.5096
3823, 63.71667, 30.6072, -141.853, 75.9585, -154.533, 55.4932, 13.9541, 0.0486, -154.896, 0.721337, 89.6781, 0.509403, -71.5431
3824, 63.72500, 30.6773, -141.935, 75.9936, -154.548, 55.4448, 13.9076, 0.0486764, -154.973, 0.722635, 89.6085, 0.510176, -71.5767
3824, 63.73333, 30.7475, -142.018, 76.0288, -154.564, 55.3962, 13.861, 0.0487531, -155.05, 0.723938, 89.5387, 0.510953, -71.6104
3825, 63.74167, 30.818, -142.1, 76.0641, -154.58, 55.3475, 13.8142, 0.0488301, -155.128, 0.725244, 89.4687, 0.511732, -71.6443
3825, 63.75000, 30.8887, -142.183, 76.0996, -154.596, 55.2986, 13.7672, 0.0489074, -155.206, 0.726555, 89.3984, 0.512513, -71.6784
3826, 63.75833, 30.9597, -142.266, 76.1352, -154.612, 55.2495, 13.72, 0.048985, -155.284, 0.727869, 89.3278, 0.513297, -71.7126
3826, 63.76667, 31.0309, -142.349, 76.171, -154.628, 55.2003, 13.6727, 0.049063, -155.362, 0.729187, 89.257, 0.514084, -71.747
3827, 63.77500, 31.1024, -142.432, 76.2069, -154.645, 55.1509, 13.6253, 0.0491413, -155.44, 0.730509, 89.186, 0.514874, -71.7816
3827, 63.78333, 31.1741, -142.515, 76.243, -154.661, 55.1014, 13.5776, 0.0492199, -155.519, 0.731835, 89.1148, 0.515666, -71.8163
3828, 63.79167, 31.246, -142.599, 76.2792, -154.677, 55.0517, 13.5298, 0.0492988, -155.597, 0.733165, 89.0433, 0.516461, -71.8512
3828, 63.80000, 31.3182, -142.683, 76.3156, -154.694, 55.0018, 13.4818, 0.0493781, -155.676, 0.734499, 88.9716, 0.517258, -71.8863
3829, 63.80833, 31.3906, -142.767, 76.3521, -154.71, 54.9518, 13.4337, 0.0494577, -155.756, 0.735837, 88.8996, 0.518059, -71.9215
3829, 63.81667, 31.4633, -142.852, 76.3888, -154.727, 54.9016, 13.3854, 0.0495376, -155.835, 0.737179, 88.8274, 0.518862, -71.9569
3830, 63.82500, 31.5362, -142.936, 76.4256, -154.744, 54.8512, 13.3369, 0.0496179, -155.915, 0.738525, 88.7549, 0.519667, -71.9925
3830, 63.83333, 31.6093, -143.021, 76.4626, -154.761, 54.8007, 13.2883, 0.0496984, -155.995, 0.739876, 88.6822, 0.520476, -72.0283
3831, 63.84167, 31.6828, -143.106, 76.4997, -154.778, 54.75, 13.2395, 0.0497794, -156.075, 0.74123, 88.6092, 0.521287, -72.0642
3831, 63.85000, 31.7564, -143.191, 76.537, -154.795, 54.6992, 13.1905, 0.0498606, -156.156, 0.742588, 88.536, 0.522101, -72.1003
3832, 63.85833, 31.8303, -143.277, 76.5745, -154.812, 54.6481, 13.1413, 0.0499422, -156.236, 0.74395, 88.4625, 0.522918, -72.1366
3832, 63.86667, 31.9045, -143.362, 76.6121, -154.829, 54.5969, 13.092, 0.0500242, -156.317, 0.745317, 88.3888, 0.523737, -72.1731
3833, 63.87500, 31.9789, -143.448, 76.6499, -154.846, 54.5455, 13.0425, 0.0501065, -156.399, 0.746688, 88.3149, 0.52456, -72.2097
3833, 63.88333, 32.0536, -143.534, 76.6878, -154.864, 54.494, 12.9928, 0.0501891, -156.48, 0.748062, 88.2406, 0.525385, -72.2465
3834, 63.89167, 32.1285, -143.621, 76.7259, -154.881, 54.4423, 12.9429, 0.0502721, -156.562, 0.749441, 88.1662, 0.526213, -72.2835
3834, 63.90000, 32.2037, -143.707, 76.7641, -154.899, 54.3904, 12.8929, 0.0503555, -156.644, 0.750824, 88.0914, 0.527044, -72.3207
3835, 63.90833, 32.2791, -143.794, 76.8025, -154.917, 54.3383, 12.8427, 0.0504392, -156.726, 0.752211, 88.0165, 0.527877, -72.3581
3835, 63.91667, 32.3548, -143.881, 76.841, -154.935, 54.286, 12.7923, 0.0505232, -156.808, 0.753603, 87.9412, 0.528714, -72.3956
3836, 63.92500, 32.4307, -143.968, 76.8798, -154.953, 54.2336, 12.7418, 0.0506076, -156.891, 0.754998, 87.8657, 0.529553, -72.4334
3836, 63.93333, 32.5069, -144.056, 76.9186, -154.971, 54.181, 12.691, 0.0506924, -156.974, 0.756398, 87.7899, 0.530395, -72.4713
3837, 63.94167, 32.5834, -144.144, 76.9577, -154.989, 54.1282, 12.6401, 0.0507775, -157.058, 0.757802, 87.7139, 0.53124, -72.5094
3837, 63.95000, 32.6602, -144.232, 76.9969, -155.007, 54.0752, 12.589, 0.050863, -157.141, 0.75921, 87.6376, 0.532089, -72.5477
3838, 63.95833, 32.7371, -144.32, 77.0362, -155.025, 54.0221, 12.5377, 0.0509488, -157.225, 0.760623, 87.5611, 0.532939, -72.5862
3838, 63.96667, 32.8144, -144.408, 77.0758, -155.044, 53.9687, 12.4863, 0.051035, -157.309, 0.762039, 87.4842, 0.533793, -72.6249
3839, 63.97500, 32.8919, -144.497, 77.1154, -155.062, 53.9152, 12.4346, 0.0511216, -157.393, 0.76346, 87.4072, 0.53465, -72.6638
3839, 63.98333, 32.9697, -144.586, 77.1553, -155.081, 53.8615, 12.3828, 0.0512086, -157.478, 0.764886, 87.3298, 0.53551, -72.7028
3840, 63.99167, 33.0478, -144.675, 77.1953, -155.1, 53.8075, 12.3308, 0.0512959, -157.563, 0.766315, 87.2522, 0.536373, -72.7421
3840, 64.00000, 33.1261, -144.765, 77.2355, -155.118, 53.7534, 12.2786, 0.0513836, -157.648, 0.767749, 87.1743, 0.537239, -72.7815
3841, 64.00833, 33.2047, -144.854, 77.2759, -155.137, 53.6992, 12.2262, 0.0514717, -157.734, 0.769187, 87.0961, 0.538107, -72.8212
3841, 64.01667, 33.2836, -144.944, 77.3164, -155.157, 53.6447, 12.1736, 0.0515601, -157.819, 0.77063, 87.0177, 0.538979, -72.861
3842, 64.02500, 33.3627, -145.034, 77.3571, -155.176, 53.59, 12.1209, 0.0516489, -157.905, 0.772077, 86.939, 0.539854, -72.9011
3842, 64.03333, 33.4421, -145.125, 77.3979, -155.195, 53.5351, 12.068, 0.0517381, -157.992, 0.773528, 86.86, 0.540731, -72.9413
3843, 64.04166, 33.5218, -145.215, 77.4389, -155.214, 53.48, 12.0148, 0.0518277, -158.078, 0.774984, 86.7807, 0.541612, -72.9818
3843, 64.05000, 33.6018, -145.306, 77.4801, -155.234, 53.4248, 11.9615, 0.0519177, -158.165, 0.776443, 86.7012, 0.542496, -73.0224
3844, 64.05833, 33.682, -145.397, 77.5215, -155.254, 53.3693, 11.908, 0.0520081, -158.252, 0.777908, 86.6214, 0.543383, -73.0633
3844, 64.06667, 33.7626, -145.489, 77.563, -155.273, 53.3136, 11.8543, 0.0520988, -158.34, 0.779377, 86.5413, 0.544273, -73.1043
3845, 64.07500, 33.8434, -145.58, 77.6048, -155.293, 53.2577, 11.8004, 0.05219, -158.428, 0.78085, 86.4609, 0.545166, -73.1456
3845, 64.08334, 33.9244, -145.672, 77.6466, -155.313, 53.2016, 11.7463, 0.0522815, -158.516, 0.782327, 86.3802, 0.546062, -73.1871
3846, 64.09167, 34.0058, -145.765, 77.6887, -155.333, 53.1454, 11.6921, 0.0523735, -158.604, 0.78381, 86.2993, 0.546962, -73.2288
3846, 64.10000, 34.0874, -145.857, 77.7309, -155.354, 53.0889, 11.6376, 0.0524658, -158.693, 0.785296, 86.218, 0.547864, -73.2707
3847, 64.10833, 34.1693, -145.95, 77.7733, -155.374, 53.0322, 11.583, 0.0525585, -158.782, 0.786787, 86.1365, 0.54877, -73.3128
3847, 64.11667, 34.2516, -146.043, 77.8159, -155.394, 52.9753, 11.5281, 0.0526517, -158.871, 0.788283, 86.0547, 0.549679, -73.3551
3848, 64.12500, 34.334, -146.136, 77.8586, -155.415, 52.9181, 11.473, 0.0527452, -158.961, 0.789783, 85.9726, 0.55059, -73.3976
3848, 64.13333, 34.4168, -146.229, 77.9016, -155.436, 52.8608, 11.4178, 0.0528391, -159.051, 0.791288, 85.8902, 0.551505, -73.4404
3849, 64.14167, 34.4999, -146.323, 77.9447, -155.456, 52.8032, 11.3624, 0.0529335, -159.141, 0.792797, 85.8075, 0.552424, -73.4833
3849, 64.15000, 34.5833, -146.417, 77.988, -155.477, 52.7455, 11.3067, 0.0530283, -159.232, 0.79431, 85.7245, 0.553345, -73.5265
3850, 64.15833, 34.6669, -146.511, 78.0314, -155.498, 52.6875, 11.2509, 0.0531234, -159.323, 0.795829, 85.6413, 0.55427, -73.5699
3850, 64.16666, 34.7508, -146.606, 78.0751, -155.52, 52.6293, 11.1948, 0.053219, -159.414, 0.797351, 85.5577, 0.555198, -73.6135
3851, 64.17500, 34.8351, -146.701, 78.1189, -155.541, 52.5709, 11.1386, 0.053315, -159.506, 0.798879, 85.4738, 0.556129, -73.6574
3851, 64.18333, 34.9196, -146.796, 78.1629, -155.562, 52.5123, 11.0822, 0.0534115, -159.598, 0.800411, 85.3896, 0.557063, -73.7014
3852, 64.19167, 35.0044, -146.891, 78.2071, -155.584, 52.4534, 11.0255, 0.0535083, -159.69, 0.801947, 85.3052, 0.558001, -73.7457
3852, 64.20000, 35.0895, -146.987, 78.2514, -155.605, 52.3943, 10.9687, 0.0536056, -159.783, 0.803489, 85.2204, 0.558942, -73.7902
3853, 64.20834, 35.1749, -147.083, 78.296, -155.627, 52.335, 10.9116, 0.0537033, -159.876, 0.805034, 85.1353, 0.559886, -73.835
3853, 64.21667, 35.2606, -147.179, 78.3407, -155.649, 52.2755, 10.8544, 0.0538014, -159.969, 0.806585, 85.0499, 0.560834, -73.8799
3854, 64.22500, 35.3466, -147.276, 78.3856, -155.671, 52.2157, 10.7969, 0.0539, -160.063, 0.80814, 84.9643, 0.561785, -73.9251
3854, 64.23333, 35.4329, -147.372, 78.4307, -155.693, 52.1557, 10.7392, 0.053999, -160.156, 0.8097, 84.8783, 0.562739, -73.9706
3855, 64.24167, 35.5196, -147.47, 78.476, -155.716, 52.0955, 10.6814, 0.0540984, -160.251, 0.811264, 84.792, 0.563697, -74.0162
3855, 64.25000, 35.6065, -147.567, 78.5214, -155.738, 52.035, 10.6233, 0.0541983, -160.345, 0.812834, 84.7054, 0.564657, -74.0621
3856, 64.25833, 35.6937, -147.665, 78.5671, -155.761, 51.9744, 10.565, 0.0542985, -160.441, 0.814407, 84.6184, 0.565622, -74.1082
3856, 64.26667, 35.7812, -147.763, 78.6129, -155.784, 51.9134, 10.5065, 0.0543993, -160.536, 0.815986, 84.5312, 0.566589, -74.1546
3857, 64.27500, 35.869, -147.861, 78.659, -155.807, 51.8523, 10.4478, 0.0545005, -160.632, 0.817569, 84.4436, 0.56756, -74.2012
3857, 64.28333, 35.9572, -147.959, 78.7052, -155.83, 51.7909, 10.3889, 0.0546021, -160.728, 0.819157, 84.3558, 0.568535, -74.2481
3858, 64.29166, 36.0456, -148.058, 78.7516, -155.853, 51.7292, 10.3298, 0.0547042, -160.824, 0.82075, 84.2676, 0.569513, -74.2952
3858, 64.30000, 36.1344, -148.157, 78.7981, -155.876, 51.6673, 10.2704, 0.0548067, -160.921, 0.822348, 84.1791, 0.570494, -74.3425
3859, 64.30833, 36.2234, -148.257, 78.8449, -155.899, 51.6052, 10.2109, 0.0549097, -161.018, 0.82395, 84.0902, 0.571479, -74.3901
3859, 64.31667, 36.3128, -148.356, 78.8919, -155.923, 51.5428, 10.1511, 0.0550131, -161.116, 0.825558, 84.0011, 0.572467, -74.4379
3860, 64.32500, 36.4025, -148.456, 78.9391, -155.947, 51.4802, 10.0911, 0.055117, -161.214, 0.82717, 83.9116, 0.573459, -74.4859
3860, 64.33334, 36.4925, -148.557, 78.9864, -155.971, 51.4173, 10.0309, 0.0552213, -161.312, 0.828786, 83.8218, 0.574454, -74.5343
3861, 64.34167, 36.5828, -148.657, 79.034, -155.995, 51.3542, 9.97052, 0.0553262, -161.411, 0.830408, 83.7316, 0.575453, -74.5828
3861, 64.35000, 36.6734, -148.758, 79.0817, -156.019, 51.2908, 9.90989, 0.0554314, -161.51, 0.832035, 83.6412, 0.576455, -74.6316
3862, 64.35833, 36.7644, -148.859, 79.1296, -156.043, 51.2272, 9.84905, 0.0555372, -161.61, 0.833666, 83.5504, 0.577461, -74.6807
3862, 64.36667, 36.8557, -148.961, 79.1778, -156.068, 51.1633, 9.78798, 0.0556434, -161.71, 0.835302, 83.4593, 0.57847, -74.73
3863, 64.37500, 36.9472, -149.063, 79.2261, -156.092, 51.0991, 9.7267, 0.0557501, -161.81, 0.836943, 83.3678, 0.579483, -74.7796
3863, 64.38333, 37.0391, -149.165, 79.2746, -156.117, 51.0347, 9.6652, 0.0558572, -161.911, 0.838589, 83.276, 0.5805, -74.8294
3864, 64.39167, 37.1314, -149.268, 79.3233, -156.142, 50.9701, 9.60348, 0.0559648, -162.012, 0.84024, 83.1839, 0.58152, -74.8795
3864, 64.40000, 37.2239, -149.37, 79.3722, -156.167, 50.9052, 9.54154, 0.0560729, -162.113, 0.841896, 83.0914, 0.582543, -74.9299
3865, 64.40833, 37.3168, -149.473, 79.4213, -156.192, 50.84, 9.47937, 0.0561815, -162.215, 0.843557, 82.9986, 0.58357, -74.9805
3865, 64.41666, 37.41, -149.577, 79.4706, -156.217, 50.7745, 9.41698, 0.0562906, -162.317, 0.845222, 82.9055, 0.584601, -75.0314
3866, 64.42500, 37.5036, -149.681, 79.5201, -156.243, 50.7088, 9.35437, 0.0564001, -162.42, 0.846893, 82.812, 0.585636, -75.0826
3866, 64.43333, 37.5974, -149.785, 79.5698, -156.269, 50.6428, 9.29154, 0.0565102, -162.523, 0.848568, 82.7181, 0.586674, -75.134
3867, 64.44167, 37.6916, -149.889, 79.6198, -156.294, 50.5765, 9.22847, 0.0566207, -162.627, 0.850249, 82.624, 0.587716, -75.1857
3867, 64.45000, 37.7861, -149.994, 79.6699, -156.32, 50.51, 9.16518, 0.0567317, -162.731, 0.851934, 82.5294, 0.588761, -75.2376
3868, 64.45834, 37.881, -150.099, 79.7202, -156.347, 50.4431, 9.10167, 0.0568432, -162.835, 0.853625, 82.4345, 0.58981, -75.2898
3868, 64.46667, 37.9762, -150.204, 79.7707, -156.373, 50.376, 9.03792, 0.0569552, -162.94, 0.855321, 82.3393, 0.590863, -75.3424
3869, 64.47500, 38.0717, -150.31, 79.8214, -156.399, 50.3087, 8.97396, 0.0570677, -163.045, 0.857021, 82.2437, 0.59192, -75.3951
3869, 64.48333, 38.1676, -150.416, 79.8723, -156.426, 50.241, 8.90976, 0.0571807, -163.151, 0.858726, 82.1478, 0.59298, -75.4482
3870, 64.49167, 38.2638, -150.523, 79.9234, -156.453, 50.1731, 8.84532, 0.0572943, -163.257, 0.860437, 82.0515, 0.594045, -75.5015
3870, 64.50000, 38.3603, -150.629, 79.9747, -156.48, 50.1049, 8.78067, 0.0574083, -163.363, 0.862153, 81.9548, 0.595112, -75.5551
3871, 64.50833, 38.4572, -150.736, 80.0263, -156.507, 50.0364, 8.71578, 0.0575228, -163.47, 0.863873, 81.8578, 0.596184, -75.609
3871, 64.51667, 38.5544, -150.844, 80.078, -156.534, 49.9676, 8.65065, 0.0576378, -163.578, 0.865599, 81.7604, 0.597259, -75.6632
3872, 64.52500, 38.6519, -150.952, 80.1299, -156.562, 49.8985, 8.5853, 0.0577534, -163.686, 0.86733, 81.6627, 0.598338, -75.7177
3872, 64.53333, 38.7498, -151.06, 80.1821, -156.59, 49.8291, 8.51971, 0.0578694, -163.794, 0.869065, 81.5646, 0.599421, -75.7724
3873, 64.54166, 38.848, -151.168, 80.2344, -156.617, 49.7594, 8.45388, 0.057986, -163.903, 0.870807, 81.4661, 0.600508, -75.8275
3873, 64.55000, 38.9466, -151.277, 80.287, -156.645, 49.6894, 8.38782, 0.0581031, -164.012, 0.872553, 81.3673, 0.601599, -75.8828
3874, 64.55833, 39.0455, -151.386, 80.3397, -156.674, 49.6192, 8.32153, 0.0582207, -164.122, 0.874304, 81.2681, 0.602693, -75.9384
3874, 64.56667, 39.1448, -151.496, 80.3927, -156.702, 49.5486, 8.25499, 0.0583389, -164.232, 0.87606, 81.1685, 0.603792, -75.9943
3875, 64.57500, 39.2444, -151.605, 80.4459, -156.731, 49.4777, 8.18823, 0.0584576, -164.343, 0.877821, 81.0685, 0.604894, -76.0506
3875, 64.58334, 39.3444, -151.716, 80.4993, -156.759, 49.4066, 8.12122, 0.0585768, -164.454, 0.879588, 80.9682, 0.606, -76.1071
3876, 64.59167, 39.4447, -151.826, 80.5529, -156.788, 49.3351, 8.05397, 0.0586965, -164.565, 0.88136, 80.8675, 0.60711, -76.1639
3876, 64.60000, 39.5454, -151.937, 80.6067, -156.817, 49.2633, 7.98649, 0.0588168, -164.677, 0.883136, 80.7664, 0.608224, -76.221
3877, 64.60833, 39.6464, -152.048, 80.6608, -156.847, 49.1912, 7.91877, 0.0589376, -164.79, 0.884918, 80.6649, 0.609342, -76.2784
3877, 64.61667, 39.7478, -152.16, 80.715, -156.876, 49.1188, 7.8508, 0.0590589, -164.903, 0.886705, 80.563, 0.610464, -76.3362
3878, 64.62500, 39.8495, -152.272, 80.7694, -156.906, 49.0461, 7.78259, 0.0591808, -165.016, 0.888498, 80.4608, 0.61159, -76.3942
3878, 64.63333, 39.9516, -152.385, 80.8241, -156.936, 48.973, 7.71415, 0.0593032, -165.13, 0.890295, 80.3582, 0.61272, -76.4525
3879, 64.64167, 40.054, -152.497, 80.879, -156.966, 48.8996, 7.64545, 0.0594262, -165.245, 0.892098, 80.2552, 0.613853, -76.5112
3879, 64.65000, 40.1568, -152.61, 80.9341, -156.996, 48.826, 7.57652, 0.0595498, -165.36, 0.893906, 80.1518, 0.614991, -76.5701
3880, 64.65833, 40.26, -152.724, 80.9894, -157.026, 48.752, 7.50734, 0.0596738, -165.475, 0.895719, 80.048, 0.616133, -76.6294
