,harmonico,amplitude,angulo
2477,21.641667,100,0
2478,21.65,100,0
2479,21.658333,100,0
2480,21.666667,100,0
2481,21.675,100,0
2482,21.683333,100,0
2483,21.691667,100,0
2484,21.7,100,0
2485,21.708333,100,0
2486,21.716667,100,0
2487,21.725,100,0
2488,21.733333,100,0
2489,21.741667,100,0
2490,21.75,100,0
2491,21.758333,100,0
2492,21.766667,100,0
2493,21.775,100,0
2494,21.783333,100,0
2495,21.791667,100,0
2496,21.8,100,0
2497,21.808333,100,0
2498,21.816667,100,0
2499,21.825,100,0
2500,21.833333,100,0
2501,21.841667,100,0
2502,21.85,100,0
2503,21.858333,100,0
2504,21.866667,100,0
2505,21.875,100,0
2506,21.883333,100,0
2507,21.891667,100,0
2508,21.9,100,0
2509,21.908333,100,0
2510,21.916667,100,0
2511,21.925,100,0
2512,21.933333,100,0
2513,21.941667,100,0
2514,21.95,100,0
2515,21.958333,100,0
2516,21.966667,100,0
2517,21.975,100,0
2518,21.983333,100,0
2519,21.991667,100,0
2520,22.0,100,0
2521,22.008333,100,0
2522,22.016667,100,0
2523,22.025,100,0
2524,22.033333,100,0
2525,22.041667,100,0
2526,22.05,100,0
2527,22.058333,100,0
2528,22.066667,100,0
2529,22.075,100,0
2530,22.083333,100,0
2531,22.091667,100,0
2532,22.1,100,0
2533,22.108333,100,0
2534,22.116667,100,0
2535,22.125,100,0
2536,22.133333,100,0
2537,22.141667,100,0
2538,22.15,100,0
2539,22.158333,100,0
2540,22.166667,100,0
2541,22.175,100,0
2542,22.183333,100,0
2543,22.191667,100,0
2544,22.2,100,0
2545,22.208333,100,0
2546,22.216667,100,0
2547,22.225,100,0
2548,22.233333,100,0
2549,22.241667,100,0
2550,22.25,100,0
2551,22.258333,100,0
2552,22.266667,100,0
2553,22.275,100,0
2554,22.283333,100,0
2555,22.291667,100,0
2556,22.3,100,0
2557,22.308333,100,0
2558,22.316667,100,0
2559,22.325,100,0
2560,22.333333,100,0
2561,22.341667,100,0
2562,22.35,100,0
2563,22.358333,100,0
2564,22.366667,100,0
2565,22.375,100,0
2566,22.383333,100,0
2567,22.391667,100,0
2568,22.4,100,0
2569,22.408333,100,0
2570,22.416667,100,0
2571,22.425,100,0
2572,22.433333,100,0
2573,22.441667,100,0
2574,22.45,100,0
2575,22.458333,100,0
2576,22.466667,100,0
2577,22.475,100,0
2578,22.483333,100,0
2579,22.491667,100,0
2580,22.5,100,0
2581,22.508333,100,0
2582,22.516667,100,0
2583,22.525,100,0
2584,22.533333,100,0
2585,22.541667,100,0
2586,22.55,100,0
2587,22.558333,100,0
2588,22.566667,100,0
2589,22.575,100,0
2590,22.583333,100,0
2591,22.591667,100,0
2592,22.6,100,0
2593,22.608333,100,0
2594,22.616667,100,0
2595,22.625,100,0
2596,22.633333,100,0
2597,22.641667,100,0
2598,22.65,100,0
2599,22.658333,100,0
2600,22.666667,100,0
2601,22.675,100,0
2602,22.683333,100,0
2603,22.691667,100,0
2604,22.7,100,0
2605,22.708333,100,0
2606,22.716667,100,0
2607,22.725,100,0
2608,22.733333,100,0
2609,22.741667,100,0
2610,22.75,100,0
2611,22.758333,100,0
2612,22.766667,100,0
2613,22.775,100,0
2614,22.783333,100,0
2615,22.791667,100,0
2616,22.8,100,0
2617,22.808333,100,0
2618,22.816667,100,0
2619,22.825,100,0
2620,22.833333,100,0
2621,22.841667,100,0
2622,22.85,100,0
2623,22.858333,100,0
2624,22.866667,100,0
2625,22.875,100,0
2626,22.883333,100,0
2627,22.891667,100,0
2628,22.9,100,0
2629,22.908333,100,0
2630,22.916667,100,0
2631,22.925,100,0
2632,22.933333,100,0
2633,22.941667,100,0
2634,22.95,100,0
2635,22.958333,100,0
2636,22.966667,100,0
2637,22.975,100,0
2638,22.983333,100,0
2639,22.991667,100,0
2640,23.0,100,0
2641,23.008333,100,0
2642,23.016667,100,0
2643,23.025,100,0
2644,23.033333,100,0
2645,23.041667,100,0
2646,23.05,100,0
2647,23.058333,100,0
2648,23.066667,100,0
2649,23.075,100,0
2650,23.083333,100,0
2651,23.091667,100,0
2652,23.1,100,0
2653,23.108333,100,0
2654,23.116667,100,0
2655,23.125,100,0
2656,23.133333,100,0
2657,23.141667,100,0
2658,23.15,100,0
2659,23.158333,100,0
2660,23.166667,100,0
2661,23.175,100,0
2662,23.183333,100,0
2663,23.191667,100,0
2664,23.2,100,0
2665,23.208333,100,0
2666,23.216667,100,0
2667,23.225,100,0
2668,23.233333,100,0
2669,23.241667,100,0
2670,23.25,100,0
2671,23.258333,100,0
2672,23.266667,100,0
2673,23.275,100,0
2674,23.283333,100,0
2675,23.291667,100,0
2676,23.3,100,0
2677,23.308333,100,0
2678,23.316667,100,0
2679,23.325,100,0
2680,23.333333,100,0
2681,23.341667,100,0
2682,23.35,100,0
2683,23.358333,100,0
2684,23.366667,100,0
2685,23.375,100,0
2686,23.383333,100,0
2687,23.391667,100,0
2688,23.4,100,0
2689,23.408333,100,0
2690,23.416667,100,0
2691,23.425,100,0
2692,23.433333,100,0
2693,23.441667,100,0
2694,23.45,100,0
2695,23.458333,100,0
2696,23.466667,100,0
2697,23.475,100,0
2698,23.483333,100,0
2699,23.491667,100,0
2700,23.5,100,0
2701,23.508333,100,0
2702,23.516667,100,0
2703,23.525,100,0
2704,23.533333,100,0
2705,23.541667,100,0
2706,23.55,100,0
2707,23.558333,100,0
2708,23.566667,100,0
2709,23.575,100,0
2710,23.583333,100,0
2711,23.591667,100,0
2712,23.6,100,0
2713,23.608333,100,0
2714,23.616667,100,0
2715,23.625,100,0
2716,23.633333,100,0
2717,23.641667,100,0
2718,23.65,100,0
2719,23.658333,100,0
2720,23.666667,100,0
2721,23.675,100,0
2722,23.683333,100,0
2723,23.691667,100,0
2724,23.7,100,0
2725,23.708333,100,0
2726,23.716667,100,0
2727,23.725,100,0
2728,23.733333,100,0
2729,23.741667,100,0
2730,23.75,100,0
2731,23.758333,100,0
2732,23.766667,100,0
2733,23.775,100,0
2734,23.783333,100,0
2735,23.791667,100,0
2736,23.8,100,0
2737,23.808333,100,0
2738,23.816667,100,0
2739,23.825,100,0
2740,23.833333,100,0
2741,23.841667,100,0
2742,23.85,100,0
2743,23.858333,100,0
2744,23.866667,100,0
2745,23.875,100,0
2746,23.883333,100,0
2747,23.891667,100,0
2748,23.9,100,0
2749,23.908333,100,0
2750,23.916667,100,0
2751,23.925,100,0
2752,23.933333,100,0
2753,23.941667,100,0
2754,23.95,100,0
2755,23.958333,100,0
2756,23.966667,100,0
2757,23.975,100,0
2758,23.983333,100,0
2759,23.991667,100,0
2760,24.0,100,0
2761,24.008333,100,0
2762,24.016667,100,0
2763,24.025,100,0
2764,24.033333,100,0
2765,24.041667,100,0
2766,24.05,100,0
2767,24.058333,100,0
2768,24.066667,100,0
2769,24.075,100,0
2770,24.083333,100,0
2771,24.091667,100,0
2772,24.1,100,0
2773,24.108333,100,0
2774,24.116667,100,0
2775,24.125,100,0
2776,24.133333,100,0
2777,24.141667,100,0
2778,24.15,100,0
2779,24.158333,100,0
2780,24.166667,100,0
2781,24.175,100,0
2782,24.183333,100,0
2783,24.191667,100,0
2784,24.2,100,0
2785,24.208333,100,0
2786,24.216667,100,0
2787,24.225,100,0
2788,24.233333,100,0
2789,24.241667,100,0
2790,24.25,100,0
2791,24.258333,100,0
2792,24.266667,100,0
2793,24.275,100,0
2794,24.283333,100,0
2795,24.291667,100,0
2796,24.3,100,0
2797,24.308333,100,0
2798,24.316667,100,0
2799,24.325,100,0
2800,24.333333,100,0
2801,24.341667,100,0
2802,24.35,100,0
2803,24.358333,100,0
2804,24.366667,100,0
2805,24.375,100,0
2806,24.383333,100,0
2807,24.391667,100,0
2808,24.4,100,0
2809,24.408333,100,0
2810,24.416667,100,0
2811,24.425,100,0
2812,24.433333,100,0
2813,24.441667,100,0
2814,24.45,100,0
2815,24.458333,100,0
2816,24.466667,100,0
2817,24.475,100,0
2818,24.483333,100,0
2819,24.491667,100,0
2820,24.5,100,0
2821,24.508333,100,0
2822,24.516667,100,0
2823,24.525,100,0
2824,24.533333,100,0
2825,24.541667,100,0
2826,24.55,100,0
2827,24.558333,100,0
2828,24.566667,100,0
2829,24.575,100,0
2830,24.583333,100,0
2831,24.591667,100,0
2832,24.6,100,0
2833,24.608333,100,0
2834,24.616667,100,0
2835,24.625,100,0
2836,24.633333,100,0
2837,24.641667,100,0
2838,24.65,100,0
2839,24.658333,100,0
2840,24.666667,100,0
2841,24.675,100,0
2842,24.683333,100,0
2843,24.691667,100,0
2844,24.7,100,0
2845,24.708333,100,0
2846,24.716667,100,0
2847,24.725,100,0
2848,24.733333,100,0
2849,24.741667,100,0
2850,24.75,100,0
2851,24.758333,100,0
2852,24.766667,100,0
2853,24.775,100,0
2854,24.783333,100,0
2855,24.791667,100,0
2856,24.8,100,0
2857,24.808333,100,0
2858,24.816667,100,0
2859,24.825,100,0
2860,24.833333,100,0
2861,24.841667,100,0
2862,24.85,100,0
2863,24.858333,100,0
2864,24.866667,100,0
2865,24.875,100,0
2866,24.883333,100,0
2867,24.891667,100,0
2868,24.9,100,0
2869,24.908333,100,0
2870,24.916667,100,0
2871,24.925,100,0
2872,24.933333,100,0
2873,24.941667,100,0
2874,24.95,100,0
2875,24.958333,100,0
2876,24.966667,100,0
2877,24.975,100,0
2878,24.983333,100,0
2879,24.991667,100,0
2880,25.0,100,0
2881,25.008333,100,0
2882,25.016667,100,0
2883,25.025,100,0
2884,25.033333,100,0
2885,25.041667,100,0
2886,25.05,100,0
2887,25.058333,100,0
2888,25.066667,100,0
2889,25.075,100,0
2890,25.083333,100,0
2891,25.091667,100,0
2892,25.1,100,0
2893,25.108333,100,0
2894,25.116667,100,0
2895,25.125,100,0
2896,25.133333,100,0
2897,25.141667,100,0
2898,25.15,100,0
2899,25.158333,100,0
2900,25.166667,100,0
2901,25.175,100,0
2902,25.183333,100,0
2903,25.191667,100,0
2904,25.2,100,0
2905,25.208333,100,0
2906,25.216667,100,0
2907,25.225,100,0
2908,25.233333,100,0
2909,25.241667,100,0
2910,25.25,100,0
2911,25.258333,100,0
2912,25.266667,100,0
2913,25.275,100,0
2914,25.283333,100,0
2915,25.291667,100,0
2916,25.3,100,0
2917,25.308333,100,0
2918,25.316667,100,0
2919,25.325,100,0
2920,25.333333,100,0
2921,25.341667,100,0
2922,25.35,100,0
2923,25.358333,100,0
2924,25.366667,100,0
2925,25.375,100,0
2926,25.383333,100,0
2927,25.391667,100,0
2928,25.4,100,0
2929,25.408333,100,0
2930,25.416667,100,0
2931,25.425,100,0
2932,25.433333,100,0
2933,25.441667,100,0
2934,25.45,100,0
2935,25.458333,100,0
2936,25.466667,100,0
2937,25.475,100,0
2938,25.483333,100,0
2939,25.491667,100,0
2940,25.5,100,0
2941,25.508333,100,0
2942,25.516667,100,0
2943,25.525,100,0
2944,25.533333,100,0
2945,25.541667,100,0
2946,25.55,100,0
2947,25.558333,100,0
2948,25.566667,100,0
2949,25.575,100,0
2950,25.583333,100,0
2951,25.591667,100,0
2952,25.6,100,0
2953,25.608333,100,0
2954,25.616667,100,0
2955,25.625,100,0
2956,25.633333,100,0
2957,25.641667,100,0
2958,25.65,100,0
2959,25.658333,100,0
2960,25.666667,100,0
2961,25.675,100,0
2962,25.683333,100,0
2963,25.691667,100,0
2964,25.7,100,0
2965,25.708333,100,0
2966,25.716667,100,0
2967,25.725,100,0
2968,25.733333,100,0
2969,25.741667,100,0
2970,25.75,100,0
2971,25.758333,100,0
2972,25.766667,100,0
2973,25.775,100,0
2974,25.783333,100,0
2975,25.791667,100,0
2976,25.8,100,0
2977,25.808333,100,0
2978,25.816667,100,0
2979,25.825,100,0
2980,25.833333,100,0
2981,25.841667,100,0
2982,25.85,100,0
2983,25.858333,100,0
2984,25.866667,100,0
2985,25.875,100,0
2986,25.883333,100,0
2987,25.891667,100,0
2988,25.9,100,0
2989,25.908333,100,0
2990,25.916667,100,0
2991,25.925,100,0
2992,25.933333,100,0
2993,25.941667,100,0
2994,25.95,100,0
2995,25.958333,100,0
2996,25.966667,100,0
2997,25.975,100,0
2998,25.983333,100,0
2999,25.991667,100,0
3000,26.0,100,0
3001,26.008333,100,0
3002,26.016667,100,0
3003,26.025,100,0
3004,26.033333,100,0
3005,26.041667,100,0
3006,26.05,100,0
3007,26.058333,100,0
3008,26.066667,100,0
3009,26.075,100,0
3010,26.083333,100,0
3011,26.091667,100,0
3012,26.1,100,0
3013,26.108333,100,0
3014,26.116667,100,0
3015,26.125,100,0
3016,26.133333,100,0
3017,26.141667,100,0
3018,26.15,100,0
3019,26.158333,100,0
3020,26.166667,100,0
3021,26.175,100,0
3022,26.183333,100,0
3023,26.191667,100,0
3024,26.2,100,0
3025,26.208333,100,0
3026,26.216667,100,0
3027,26.225,100,0
3028,26.233333,100,0
3029,26.241667,100,0
3030,26.25,100,0
3031,26.258333,100,0
3032,26.266667,100,0
3033,26.275,100,0
3034,26.283333,100,0
3035,26.291667,100,0
3036,26.3,100,0
3037,26.308333,100,0
3038,26.316667,100,0
3039,26.325,100,0
3040,26.333333,100,0
3041,26.341667,100,0
3042,26.35,100,0
3043,26.358333,100,0
3044,26.366667,100,0
3045,26.375,100,0
3046,26.383333,100,0
3047,26.391667,100,0
3048,26.4,100,0
3049,26.408333,100,0
3050,26.416667,100,0
3051,26.425,100,0
3052,26.433333,100,0
3053,26.441667,100,0
3054,26.45,100,0
3055,26.458333,100,0
3056,26.466667,100,0
3057,26.475,100,0
3058,26.483333,100,0
3059,26.491667,100,0
3060,26.5,100,0
3061,26.508333,100,0
3062,26.516667,100,0
3063,26.525,100,0
3064,26.533333,100,0
3065,26.541667,100,0
3066,26.55,100,0
3067,26.558333,100,0
3068,26.566667,100,0
3069,26.575,100,0
3070,26.583333,100,0
3071,26.591667,100,0
3072,26.6,100,0
3073,26.608333,100,0
3074,26.616667,100,0
3075,26.625,100,0
3076,26.633333,100,0
3077,26.641667,100,0
3078,26.65,100,0
3079,26.658333,100,0
3080,26.666667,100,0
3081,26.675,100,0
3082,26.683333,100,0
3083,26.691667,100,0
3084,26.7,100,0
3085,26.708333,100,0
3086,26.716667,100,0
3087,26.725,100,0
3088,26.733333,100,0
3089,26.741667,100,0
3090,26.75,100,0
3091,26.758333,100,0
3092,26.766667,100,0
3093,26.775,100,0
3094,26.783333,100,0
3095,26.791667,100,0
3096,26.8,100,0
3097,26.808333,100,0
3098,26.816667,100,0
3099,26.825,100,0
3100,26.833333,100,0
3101,26.841667,100,0
3102,26.85,100,0
3103,26.858333,100,0
3104,26.866667,100,0
3105,26.875,100,0
3106,26.883333,100,0
3107,26.891667,100,0
3108,26.9,100,0
3109,26.908333,100,0
3110,26.916667,100,0
3111,26.925,100,0
3112,26.933333,100,0
3113,26.941667,100,0
3114,26.95,100,0
3115,26.958333,100,0
3116,26.966667,100,0
3117,26.975,100,0
3118,26.983333,100,0
3119,26.991667,100,0
3120,27.0,100,0
3121,27.008333,100,0
3122,27.016667,100,0
3123,27.025,100,0
3124,27.033333,100,0
3125,27.041667,100,0
3126,27.05,100,0
3127,27.058333,100,0
3128,27.066667,100,0
3129,27.075,100,0
3130,27.083333,100,0
3131,27.091667,100,0
3132,27.1,100,0
3133,27.108333,100,0
3134,27.116667,100,0
3135,27.125,100,0
3136,27.133333,100,0
3137,27.141667,100,0
3138,27.15,100,0
3139,27.158333,100,0
3140,27.166667,100,0
3141,27.175,100,0
3142,27.183333,100,0
3143,27.191667,100,0
3144,27.2,100,0
3145,27.208333,100,0
3146,27.216667,100,0
3147,27.225,100,0
3148,27.233333,100,0
3149,27.241667,100,0
3150,27.25,100,0
3151,27.258333,100,0
3152,27.266667,100,0
3153,27.275,100,0
3154,27.283333,100,0
3155,27.291667,100,0
3156,27.3,100,0
3157,27.308333,100,0
3158,27.316667,100,0
3159,27.325,100,0
3160,27.333333,100,0
3161,27.341667,100,0
3162,27.35,100,0
3163,27.358333,100,0
3164,27.366667,100,0
3165,27.375,100,0
3166,27.383333,100,0
3167,27.391667,100,0
3168,27.4,100,0
3169,27.408333,100,0
3170,27.416667,100,0
3171,27.425,100,0
3172,27.433333,100,0
3173,27.441667,100,0
3174,27.45,100,0
3175,27.458333,100,0
3176,27.466667,100,0
3177,27.475,100,0
3178,27.483333,100,0
3179,27.491667,100,0
3180,27.5,100,0
3181,27.508333,100,0
3182,27.516667,100,0
3183,27.525,100,0
3184,27.533333,100,0
3185,27.541667,100,0
3186,27.55,100,0
3187,27.558333,100,0
3188,27.566667,100,0
3189,27.575,100,0
3190,27.583333,100,0
3191,27.591667,100,0
3192,27.6,100,0
3193,27.608333,100,0
3194,27.616667,100,0
3195,27.625,100,0
3196,27.633333,100,0
3197,27.641667,100,0
3198,27.65,100,0
3199,27.658333,100,0
3200,27.666667,100,0
3201,27.675,100,0
3202,27.683333,100,0
3203,27.691667,100,0
3204,27.7,100,0
3205,27.708333,100,0
3206,27.716667,100,0
3207,27.725,100,0
3208,27.733333,100,0
3209,27.741667,100,0
3210,27.75,100,0
3211,27.758333,100,0
3212,27.766667,100,0
3213,27.775,100,0
3214,27.783333,100,0
3215,27.791667,100,0
3216,27.8,100,0
3217,27.808333,100,0
3218,27.816667,100,0
3219,27.825,100,0
3220,27.833333,100,0
3221,27.841667,100,0
3222,27.85,100,0
3223,27.858333,100,0
3224,27.866667,100,0
3225,27.875,100,0
3226,27.883333,100,0
3227,27.891667,100,0
3228,27.9,100,0
3229,27.908333,100,0
3230,27.916667,100,0
3231,27.925,100,0
3232,27.933333,100,0
3233,27.941667,100,0
3234,27.95,100,0
3235,27.958333,100,0
3236,27.966667,100,0
3237,27.975,100,0
3238,27.983333,100,0
3239,27.991667,100,0
3240,28.0,100,0
3241,28.008333,100,0
3242,28.016667,100,0
3243,28.025,100,0
3244,28.033333,100,0
3245,28.041667,100,0
3246,28.05,100,0
3247,28.058333,100,0
3248,28.066667,100,0
3249,28.075,100,0
3250,28.083333,100,0
3251,28.091667,100,0
3252,28.1,100,0
3253,28.108333,100,0
3254,28.116667,100,0
3255,28.125,100,0
3256,28.133333,100,0
3257,28.141667,100,0
3258,28.15,100,0
3259,28.158333,100,0
3260,28.166667,100,0
3261,28.175,100,0
3262,28.183333,100,0
3263,28.191667,100,0
3264,28.2,100,0
3265,28.208333,100,0
3266,28.216667,100,0
3267,28.225,100,0
3268,28.233333,100,0
3269,28.241667,100,0
3270,28.25,100,0
3271,28.258333,100,0
3272,28.266667,100,0
3273,28.275,100,0
3274,28.283333,100,0
3275,28.291667,100,0
3276,28.3,100,0
3277,28.308333,100,0
3278,28.316667,100,0
3279,28.325,100,0
3280,28.333333,100,0
3281,28.341667,100,0
3282,28.35,100,0
3283,28.358333,100,0
3284,28.366667,100,0
3285,28.375,100,0
3286,28.383333,100,0
3287,28.391667,100,0
3288,28.4,100,0
3289,28.408333,100,0
3290,28.416667,100,0
3291,28.425,100,0
3292,28.433333,100,0
3293,28.441667,100,0
3294,28.45,100,0
3295,28.458333,100,0
3296,28.466667,100,0
3297,28.475,100,0
3298,28.483333,100,0
3299,28.491667,100,0
3300,28.5,100,0
3301,28.508333,100,0
3302,28.516667,100,0
3303,28.525,100,0
3304,28.533333,100,0
3305,28.541667,100,0
3306,28.55,100,0
3307,28.558333,100,0
3308,28.566667,100,0
3309,28.575,100,0
3310,28.583333,100,0
3311,28.591667,100,0
3312,28.6,100,0
3313,28.608333,100,0
3314,28.616667,100,0
3315,28.625,100,0
3316,28.633333,100,0
3317,28.641667,100,0
3318,28.65,100,0
3319,28.658333,100,0
3320,28.666667,100,0
3321,28.675,100,0
3322,28.683333,100,0
3323,28.691667,100,0
3324,28.7,100,0
3325,28.708333,100,0
3326,28.716667,100,0
3327,28.725,100,0
3328,28.733333,100,0
3329,28.741667,100,0
3330,28.75,100,0
3331,28.758333,100,0
3332,28.766667,100,0
3333,28.775,100,0
3334,28.783333,100,0
3335,28.791667,100,0
3336,28.8,100,0
3337,28.808333,100,0
3338,28.816667,100,0
3339,28.825,100,0
3340,28.833333,100,0
3341,28.841667,100,0
3342,28.85,100,0
3343,28.858333,100,0
3344,28.866667,100,0
3345,28.875,100,0
3346,28.883333,100,0
3347,28.891667,100,0
3348,28.9,100,0
3349,28.908333,100,0
3350,28.916667,100,0
3351,28.925,100,0
3352,28.933333,100,0
3353,28.941667,100,0
3354,28.95,100,0
3355,28.958333,100,0
3356,28.966667,100,0
3357,28.975,100,0
3358,28.983333,100,0
3359,28.991667,100,0
3360,29.0,100,0
3361,29.008333,100,0
3362,29.016667,100,0
3363,29.025,100,0
3364,29.033333,100,0
3365,29.041667,100,0
3366,29.05,100,0
3367,29.058333,100,0
3368,29.066667,100,0
3369,29.075,100,0
3370,29.083333,100,0
3371,29.091667,100,0
3372,29.1,100,0
3373,29.108333,100,0
3374,29.116667,100,0
3375,29.125,100,0
3376,29.133333,100,0
3377,29.141667,100,0
3378,29.15,100,0
3379,29.158333,100,0
3380,29.166667,100,0
3381,29.175,100,0
3382,29.183333,100,0
3383,29.191667,100,0
3384,29.2,100,0
3385,29.208333,100,0
3386,29.216667,100,0
3387,29.225,100,0
3388,29.233333,100,0
3389,29.241667,100,0
3390,29.25,100,0
3391,29.258333,100,0
3392,29.266667,100,0
3393,29.275,100,0
3394,29.283333,100,0
3395,29.291667,100,0
3396,29.3,100,0
3397,29.308333,100,0
3398,29.316667,100,0
3399,29.325,100,0
3400,29.333333,100,0
3401,29.341667,100,0
3402,29.35,100,0
3403,29.358333,100,0
3404,29.366667,100,0
3405,29.375,100,0
3406,29.383333,100,0
3407,29.391667,100,0
3408,29.4,100,0
3409,29.408333,100,0
3410,29.416667,100,0
3411,29.425,100,0
3412,29.433333,100,0
3413,29.441667,100,0
3414,29.45,100,0
3415,29.458333,100,0
3416,29.466667,100,0
3417,29.475,100,0
3418,29.483333,100,0
3419,29.491667,100,0
3420,29.5,100,0
3421,29.508333,100,0
3422,29.516667,100,0
3423,29.525,100,0
3424,29.533333,100,0
3425,29.541667,100,0
3426,29.55,100,0
3427,29.558333,100,0
3428,29.566667,100,0
3429,29.575,100,0
3430,29.583333,100,0
3431,29.591667,100,0
3432,29.6,100,0
3433,29.608333,100,0
3434,29.616667,100,0
3435,29.625,100,0
3436,29.633333,100,0
3437,29.641667,100,0
3438,29.65,100,0
3439,29.658333,100,0
3440,29.666667,100,0
3441,29.675,100,0
3442,29.683333,100,0
3443,29.691667,100,0
3444,29.7,100,0
3445,29.708333,100,0
3446,29.716667,100,0
3447,29.725,100,0
3448,29.733333,100,0
3449,29.741667,100,0
3450,29.75,100,0
3451,29.758333,100,0
3452,29.766667,100,0
3453,29.775,100,0
3454,29.783333,100,0
3455,29.791667,100,0
3456,29.8,100,0
3457,29.808333,100,0
3458,29.816667,100,0
3459,29.825,100,0
3460,29.833333,100,0
3461,29.841667,100,0
3462,29.85,100,0
3463,29.858333,100,0
3464,29.866667,100,0
3465,29.875,100,0
3466,29.883333,100,0
3467,29.891667,100,0
3468,29.9,100,0
3469,29.908333,100,0
3470,29.916667,100,0
3471,29.925,100,0
3472,29.933333,100,0
3473,29.941667,100,0
3474,29.95,100,0
3475,29.958333,100,0
3476,29.966667,100,0
3477,29.975,100,0
3478,29.983333,100,0
3479,29.991667,100,0
3480,30.0,100,0
3481,30.008333,100,0
3482,30.016667,100,0
3483,30.025,100,0
3484,30.033333,100,0
3485,30.041667,100,0
3486,30.05,100,0
3487,30.058333,100,0
3488,30.066667,100,0
3489,30.075,100,0
3490,30.083333,100,0
3491,30.091667,100,0
3492,30.1,100,0
3493,30.108333,100,0
3494,30.116667,100,0
3495,30.125,100,0
3496,30.133333,100,0
3497,30.141667,100,0
3498,30.15,100,0
3499,30.158333,100,0
3500,30.166667,100,0
3501,30.175,100,0
3502,30.183333,100,0
3503,30.191667,100,0
3504,30.2,100,0
3505,30.208333,100,0
3506,30.216667,100,0
3507,30.225,100,0
3508,30.233333,100,0
3509,30.241667,100,0
3510,30.25,100,0
3511,30.258333,100,0
3512,30.266667,100,0
3513,30.275,100,0
3514,30.283333,100,0
3515,30.291667,100,0
3516,30.3,100,0
3517,30.308333,100,0
3518,30.316667,100,0
3519,30.325,100,0
3520,30.333333,100,0
3521,30.341667,100,0
3522,30.35,100,0
3523,30.358333,100,0
3524,30.366667,100,0
3525,30.375,100,0
3526,30.383333,100,0
3527,30.391667,100,0
3528,30.4,100,0
3529,30.408333,100,0
3530,30.416667,100,0
3531,30.425,100,0
3532,30.433333,100,0
3533,30.441667,100,0
3534,30.45,100,0
3535,30.458333,100,0
3536,30.466667,100,0
3537,30.475,100,0
3538,30.483333,100,0
3539,30.491667,100,0
3540,30.5,100,0
3541,30.508333,100,0
3542,30.516667,100,0
3543,30.525,100,0
3544,30.533333,100,0
3545,30.541667,100,0
3546,30.55,100,0
3547,30.558333,100,0
3548,30.566667,100,0
3549,30.575,100,0
3550,30.583333,100,0
3551,30.591667,100,0
3552,30.6,100,0
3553,30.608333,100,0
3554,30.616667,100,0
3555,30.625,100,0
3556,30.633333,100,0
3557,30.641667,100,0
3558,30.65,100,0
3559,30.658333,100,0
3560,30.666667,100,0
3561,30.675,100,0
3562,30.683333,100,0
3563,30.691667,100,0
3564,30.7,100,0
3565,30.708333,100,0
3566,30.716667,100,0
3567,30.725,100,0
3568,30.733333,100,0
3569,30.741667,100,0
3570,30.75,100,0
3571,30.758333,100,0
3572,30.766667,100,0
3573,30.775,100,0
3574,30.783333,100,0
3575,30.791667,100,0
3576,30.8,100,0
3577,30.808333,100,0
3578,30.816667,100,0
3579,30.825,100,0
3580,30.833333,100,0
3581,30.841667,100,0
3582,30.85,100,0
3583,30.858333,100,0
3584,30.866667,100,0
3585,30.875,100,0
3586,30.883333,100,0
3587,30.891667,100,0
3588,30.9,100,0
3589,30.908333,100,0
3590,30.916667,100,0
3591,30.925,100,0
3592,30.933333,100,0
3593,30.941667,100,0
3594,30.95,100,0
3595,30.958333,100,0
3596,30.966667,100,0
3597,30.975,100,0
3598,30.983333,100,0
3599,30.991667,100,0
3600,31.0,100,0
3601,31.008333,100,0
3602,31.016667,100,0
3603,31.025,100,0
3604,31.033333,100,0
3605,31.041667,100,0
3606,31.05,100,0
3607,31.058333,100,0
3608,31.066667,100,0
3609,31.075,100,0
3610,31.083333,100,0
3611,31.091667,100,0
3612,31.1,100,0
3613,31.108333,100,0
3614,31.116667,100,0
3615,31.125,100,0
3616,31.133333,100,0
3617,31.141667,100,0
3618,31.15,100,0
3619,31.158333,100,0
3620,31.166667,100,0
3621,31.175,100,0
3622,31.183333,100,0
3623,31.191667,100,0
3624,31.2,100,0
3625,31.208333,100,0
3626,31.216667,100,0
3627,31.225,100,0
3628,31.233333,100,0
3629,31.241667,100,0
3630,31.25,100,0
3631,31.258333,100,0
3632,31.266667,100,0
3633,31.275,100,0
3634,31.283333,100,0
3635,31.291667,100,0
3636,31.3,100,0
3637,31.308333,100,0
3638,31.316667,100,0
3639,31.325,100,0
3640,31.333333,100,0
3641,31.341667,100,0
3642,31.35,100,0
3643,31.358333,100,0
3644,31.366667,100,0
3645,31.375,100,0
3646,31.383333,100,0
3647,31.391667,100,0
3648,31.4,100,0
3649,31.408333,100,0
3650,31.416667,100,0
3651,31.425,100,0
3652,31.433333,100,0
3653,31.441667,100,0
3654,31.45,100,0
3655,31.458333,100,0
3656,31.466667,100,0
3657,31.475,100,0
3658,31.483333,100,0
3659,31.491667,100,0
3660,31.5,100,0
3661,31.508333,100,0
3662,31.516667,100,0
3663,31.525,100,0
3664,31.533333,100,0
3665,31.541667,100,0
3666,31.55,100,0
3667,31.558333,100,0
3668,31.566667,100,0
3669,31.575,100,0
3670,31.583333,100,0
3671,31.591667,100,0
3672,31.6,100,0
3673,31.608333,100,0
3674,31.616667,100,0
